type,x,y,cluster
point,764,544,2
point,554,114,38
point,163,809,20
point,697,464,4
point,190,945,7
point,917,939,12
point,660,64,6
point,954,855,35
point,953,640,40
point,178,977,7
point,711,136,6
point,962,980,12
point,591,897,15
point,13,587,48
point,905,492,26
point,600,473,44
point,676,71,6
point,126,820,32
point,611,563,8
point,483,768,27
point,112,617,48
point,375,40,49
point,604,925,15
point,93,377,24
point,672,134,17
point,125,311,5
point,450,793,27
point,717,52,6
point,892,940,12
point,827,190,0
point,50,192,1
point,418,125,49
point,90,954,37
point,83,908,37
point,942,29,33
point,886,272,9
point,966,494,26
point,13,745,43
point,442,717,27
point,185,567,46
point,250,11,21
point,234,558,46
point,338,979,41
point,671,808,36
point,342,480,25
point,676,901,10
point,606,31,38
point,686,351,42
point,354,566,25
point,211,72,21
point,810,787,19
point,205,227,13
point,546,173,34
point,460,929,41
point,709,222,17
point,634,802,36
point,279,608,46
point,52,720,43
point,800,34,6
point,282,975,7
point,694,519,4
point,91,577,48
point,992,312,9
point,874,358,9
point,761,57,6
point,263,699,20
point,328,492,25
point,386,440,25
point,306,421,11
point,932,93,33
point,498,279,34
point,738,73,6
point,153,743,20
point,485,302,30
point,449,142,34
point,789,339,39
point,769,493,2
point,580,432,44
point,420,210,34
point,285,2,21
point,791,516,2
point,115,684,43
point,973,403,9
point,152,489,45
point,115,592,48
point,530,255,34
point,618,865,36
point,279,906,7
point,529,26,38
point,122,366,5
point,137,306,5
point,88,914,37
point,115,794,32
point,94,373,24
point,850,983,12
point,24,845,32
point,692,541,4
point,668,136,17
point,732,77,6
point,640,690,29
point,661,494,4
point,392,641,16
point,552,913,15
point,237,315,28
point,70,941,37
point,39,945,37
point,858,847,23
point,796,728,19
point,148,962,37
point,941,349,9
point,227,661,46
point,612,797,36
point,474,908,15
point,345,849,3
point,319,923,41
point,381,884,41
point,975,563,40
point,534,140,38
point,999,855,35
point,777,942,10
point,910,838,35
point,677,850,36
point,482,13,38
point,459,248,34
point,705,275,0
point,991,467,26
point,290,88,21
point,942,537,26
point,726,72,6
point,316,539,25
point,309,480,25
point,422,635,31
point,356,98,49
point,779,933,10
point,288,169,18
point,882,631,40
point,340,987,41
point,623,496,4
point,987,754,35
point,232,294,28
point,627,38,38
point,327,468,25
point,181,80,21
point,594,639,8
point,322,967,41
point,49,652,43
point,295,480,11
point,640,608,8
point,966,219,22
point,932,317,9
point,364,1,49
point,38,739,43
point,698,429,4
point,723,869,10
point,675,635,29
point,565,156,17
point,961,642,40
point,433,965,41
point,315,472,25
point,93,54,47
point,846,910,12
point,242,813,20
point,221,396,11
point,927,743,35
point,779,488,2
point,18,851,32
point,679,484,4
point,883,902,12
point,320,389,14
point,129,476,45
point,223,194,13
point,200,515,11
point,902,749,35
point,880,824,35
point,136,815,32
point,566,131,38
point,198,230,13
point,199,63,21
point,673,741,29
point,242,970,7
point,644,226,17
point,144,473,45
point,746,999,10
point,38,262,1
point,435,267,34
point,539,314,42
point,942,575,40
point,313,392,14
point,773,648,29
point,668,96,6
point,881,315,9
point,244,977,7
point,839,276,0
point,247,849,7
point,532,617,8
point,248,856,7
point,955,589,40
point,831,583,2
point,423,220,34
point,121,881,32
point,698,941,10
point,799,210,0
point,445,643,31
point,719,550,4
point,499,558,31
point,690,288,42
point,13,459,24
point,992,115,22
point,433,297,30
point,434,22,49
point,702,648,29
point,662,417,4
point,218,207,13
point,517,484,44
point,789,713,19
point,412,717,27
point,539,356,30
point,190,893,7
point,223,977,7
point,592,331,42
point,555,58,38
point,851,317,9
point,251,600,46
point,798,957,10
point,914,784,35
point,647,820,36
point,102,196,1
point,515,975,15
point,546,288,42
point,793,835,23
point,301,46,21
point,306,923,7
point,461,650,31
point,466,130,34
point,553,320,42
point,188,888,7
point,958,277,9
point,501,881,15
point,354,939,41
point,904,436,26
point,561,861,15
point,244,71,21
point,100,232,1
point,793,315,39
point,659,719,29
point,826,620,2
point,931,477,26
point,615,920,15
point,395,588,31
point,977,243,22
point,708,673,29
point,265,533,11
point,377,722,16
point,91,37,47
point,120,771,32
point,352,340,14
point,563,705,8
point,913,40,33
point,697,124,6
point,373,154,18
point,566,801,36
point,877,109,33
point,413,386,30
point,214,780,20
point,280,609,46
point,306,862,3
point,454,895,41
point,734,406,39
point,995,874,35
point,539,478,44
point,364,760,3
point,134,63,47
point,880,379,9
point,964,73,33
point,613,468,4
point,648,826,36
point,836,867,23
point,857,699,19
point,739,711,29
point,82,751,43
point,857,929,12
point,588,971,15
point,218,391,11
point,82,697,43
point,855,331,9
point,11,493,45
point,755,951,10
point,847,201,0
point,109,925,37
point,694,60,6
point,817,131,6
point,737,97,6
point,976,834,35
point,802,763,19
point,234,255,28
point,734,829,23
point,84,95,47
point,310,593,16
point,851,851,23
point,823,989,12
point,731,47,6
point,479,509,44
point,144,463,45
point,59,851,32
point,568,713,8
point,824,84,33
point,553,620,8
point,874,824,35
point,733,853,23
point,55,690,43
point,41,376,24
point,732,22,6
point,432,592,31
point,767,631,29
point,91,214,1
point,600,966,15
point,123,489,45
point,182,510,11
point,737,526,4
point,958,179,22
point,302,103,21
point,39,106,47
point,513,207,34
point,23,70,47
point,329,401,14
point,259,381,11
point,106,344,5
point,529,655,8
point,925,595,40
point,419,980,41
point,495,296,30
point,93,25,47
point,480,892,15
point,90,348,5
point,403,474,25
point,804,443,39
point,635,11,38
point,632,437,4
point,892,978,12
point,426,117,49
point,446,53,49
point,481,145,34
point,791,115,6
point,116,610,48
point,757,332,39
point,436,470,25
point,577,244,17
point,340,848,3
point,701,572,4
point,986,219,22
point,373,910,41
point,77,132,47
point,678,260,17
point,311,109,18
point,386,738,16
point,363,688,16
point,875,782,35
point,989,435,26
point,747,421,39
point,793,645,19
point,781,480,2
point,958,202,22
point,161,777,20
point,525,441,44
point,954,955,12
point,837,207,0
point,580,108,38
point,977,427,26
point,132,665,43
point,490,183,34
point,858,739,19
point,550,519,44
point,496,226,34
point,608,638,8
point,90,176,1
point,836,247,0
point,801,624,2
point,843,669,19
point,22,1,47
point,86,580,48
point,710,783,36
point,597,978,15
point,484,387,30
point,932,67,33
point,249,512,11
point,586,613,8
point,198,221,13
point,856,403,39
point,570,215,17
point,661,491,4
point,258,864,7
point,461,550,31
point,968,381,9
point,284,413,11
point,780,619,2
point,479,787,27
point,852,348,9
point,49,795,32
point,973,363,9
point,734,252,0
point,775,617,2
point,633,191,17
point,110,573,48
point,953,130,22
point,580,206,17
point,611,402,42
point,188,395,5
point,332,224,18
point,79,267,1
point,100,51,47
point,627,123,17
point,754,72,6
point,994,787,35
point,688,178,17
point,724,330,39
point,646,850,36
point,970,668,40
point,388,705,16
point,507,47,38
point,216,331,28
point,63,992,37
point,134,231,13
point,631,447,4
point,726,67,6
point,347,492,25
point,949,619,40
point,843,958,12
point,921,630,40
point,320,772,3
point,119,82,47
point,882,638,40
point,935,203,22
point,294,832,3
point,601,431,44
point,882,630,40
point,651,989,10
point,409,299,14
point,991,313,9
point,284,318,28
point,883,224,22
point,57,528,48
point,888,794,35
point,638,959,10
point,199,333,5
point,738,358,39
point,163,363,5
point,238,819,20
point,761,418,39
point,381,48,49
point,932,633,40
point,428,933,41
point,847,389,39
point,55,711,43
point,610,823,36
point,199,963,7
point,115,534,45
point,828,777,19
point,893,456,26
point,324,666,16
point,11,333,24
point,283,100,21
point,731,219,0
point,499,628,31
point,842,880,23
point,200,67,21
point,635,816,36
point,464,848,27
point,256,577,46
point,826,480,2
point,754,252,0
point,559,20,38
point,688,910,10
point,480,145,34
point,657,758,36
point,804,969,12
point,73,433,45
point,906,989,12
point,420,75,49
point,527,934,15
point,172,22,21
point,465,407,30
point,295,554,25
point,800,673,19
point,318,290,14
point,889,1,33
point,134,76,47
point,120,233,13
point,324,87,49
point,512,856,15
point,72,93,47
point,894,173,22
point,380,787,3
point,930,856,35
point,839,624,2
point,839,148,0
point,438,836,27
point,549,819,36
point,912,785,35
point,479,499,44
point,446,601,31
point,249,401,11
point,70,969,37
point,820,9,33
point,107,370,5
point,764,607,2
point,751,503,4
point,879,779,35
point,841,822,23
point,404,2,49
point,949,467,26
point,703,916,10
point,563,941,15
point,586,905,15
point,605,848,36
point,575,288,42
point,966,900,12
point,964,85,33
point,170,119,13
point,982,938,12
point,924,598,40
point,654,78,6
point,229,749,20
point,793,396,39
point,295,195,18
point,138,149,13
point,1,698,43
point,571,645,8
point,653,300,42
point,239,783,20
point,555,51,38
point,211,56,21
point,848,757,19
point,373,207,18
point,228,629,46
point,670,555,4
point,481,273,34
point,133,607,46
point,373,297,14
point,245,873,7
point,990,9,33
point,485,613,31
point,938,596,40
point,820,852,23
point,699,633,29
point,793,533,2
point,556,487,44
point,644,295,42
point,545,814,27
point,419,814,27
point,988,238,22
point,162,471,45
point,117,314,5
point,142,796,32
point,950,241,22
point,556,705,8
point,674,135,17
point,501,272,34
point,607,497,44
point,507,848,15
point,72,494,45
point,583,909,15
point,103,151,13
point,191,142,13
point,206,185,13
point,414,903,41
point,671,963,10
point,710,420,39
point,85,327,5
point,87,222,1
point,902,68,33
point,577,700,8
point,75,224,1
point,57,236,1
point,575,975,15
point,260,79,21
point,707,592,29
point,791,65,6
point,889,552,26
point,219,761,20
point,452,874,41
point,590,829,36
point,356,310,14
point,831,528,2
point,773,579,2
point,322,609,16
point,778,345,39
point,665,289,42
point,199,131,13
point,204,166,13
point,653,876,36
point,62,687,43
point,539,979,15
point,50,703,43
point,289,530,25
point,242,793,20
point,530,458,44
point,767,617,2
point,894,196,22
point,658,428,4
point,285,422,11
point,863,79,33
point,215,236,28
point,769,635,29
point,535,358,30
point,418,517,25
point,811,84,6
point,876,581,40
point,166,417,5
point,299,691,16
point,411,192,18
point,251,925,7
point,643,706,29
point,571,507,44
point,192,976,7
point,124,670,43
point,471,312,30
point,134,389,5
point,994,283,9
point,577,720,8
point,735,704,29
point,785,883,23
point,835,333,39
point,355,931,41
point,584,318,42
point,347,916,41
point,762,325,39
point,406,255,34
point,351,83,49
point,518,919,15
point,756,94,6
point,394,510,25
point,358,971,41
point,263,147,18
point,68,372,24
point,505,460,44
point,960,95,33
point,388,259,14
point,414,838,27
point,138,705,43
point,14,200,1
point,711,12,6
point,390,48,49
point,627,560,4
point,705,18,6
point,211,147,13
point,421,254,34
point,896,952,12
point,894,484,26
point,188,586,46
point,35,284,1
point,42,591,48
point,730,510,4
point,468,848,27
point,202,672,46
point,927,118,33
point,624,432,4
point,835,969,12
point,774,267,0
point,564,30,38
point,409,660,16
point,672,35,6
point,895,258,22
point,571,272,42
point,937,687,40
point,285,114,21
point,73,459,45
point,870,109,33
point,790,86,6
point,530,254,34
point,79,429,45
point,927,222,22
point,189,992,7
point,525,323,30
point,934,61,33
point,691,912,10
point,906,66,33
point,721,906,10
point,120,524,45
point,817,916,23
point,736,811,23
point,981,86,33
point,685,327,42
point,186,412,11
point,848,877,23
point,310,361,14
point,428,195,34
point,962,216,22
point,735,378,39
point,36,837,32
point,551,607,8
point,986,515,26
point,618,114,17
point,870,433,26
point,636,198,17
point,764,416,39
point,403,115,49
point,601,967,15
point,90,668,43
point,609,161,17
point,442,209,34
point,20,639,48
point,541,115,38
point,990,362,9
point,749,400,39
point,106,168,13
point,878,156,22
point,173,922,7
point,431,721,27
point,105,457,45
point,883,44,33
point,712,923,10
point,316,518,25
point,466,437,30
point,596,784,36
point,55,284,1
point,840,552,2
point,266,30,21
point,827,573,2
point,981,496,26
point,118,662,43
point,505,903,15
point,677,540,4
point,397,512,25
point,900,151,22
point,628,474,4
point,32,226,1
point,279,96,21
point,708,485,4
point,629,739,36
point,670,676,29
point,581,234,17
point,789,440,39
point,811,244,0
point,706,629,29
point,223,290,28
point,58,534,48
point,845,247,0
point,536,658,8
point,837,542,2
point,505,418,30
point,441,44,49
point,770,483,2
point,69,806,32
point,780,928,23
point,684,79,6
point,952,44,33
point,92,260,1
point,974,185,22
point,892,619,40
point,258,104,21
point,379,977,41
point,444,490,25
point,828,215,0
point,459,318,30
point,886,580,40
point,781,732,19
point,925,173,22
point,817,846,23
point,970,37,33
point,927,702,40
point,547,295,42
point,199,703,20
point,923,369,9
point,726,890,10
point,50,314,24
point,43,900,37
point,674,712,29
point,195,720,20
point,201,508,11
point,333,522,25
point,573,565,8
point,514,660,31
point,216,584,46
point,699,582,4
point,109,925,37
point,491,614,31
point,437,288,34
point,632,82,38
point,721,162,17
point,525,272,34
point,747,215,0
point,4,5,47
point,846,313,9
point,761,895,23
point,412,47,49
point,472,685,31
point,668,219,17
point,569,640,8
point,686,45,6
point,591,644,8
point,513,977,15
point,152,86,47
point,93,907,37
point,814,858,23
point,63,380,24
point,306,208,18
point,645,593,8
point,416,885,41
point,424,507,25
point,637,706,29
point,3,198,1
point,249,483,11
point,142,697,43
point,998,294,9
point,595,356,42
point,339,829,3
point,114,2,47
point,152,618,46
point,819,246,0
point,248,346,28
point,157,631,46
point,368,812,3
point,524,948,15
point,648,633,8
point,71,560,48
point,440,158,34
point,610,453,44
point,156,362,5
point,412,231,34
point,44,517,45
point,391,29,49
point,106,526,45
point,503,629,31
point,895,997,12
point,165,147,13
point,546,362,30
point,726,30,6
point,21,834,32
point,702,504,4
point,943,400,9
point,396,696,16
point,38,149,1
point,21,617,48
point,926,399,9
point,570,686,8
point,126,178,13
point,369,413,14
point,367,639,16
point,586,413,42
point,838,63,33
point,965,885,35
point,984,430,26
point,769,454,39
point,112,740,43
point,5,567,48
point,36,860,32
point,224,46,21
point,606,847,36
point,924,817,35
point,278,931,7
point,306,700,16
point,173,920,7
point,612,719,8
point,131,107,47
point,652,136,17
point,388,322,14
point,373,963,41
point,402,967,41
point,470,180,34
point,845,581,2
point,918,840,35
point,886,607,40
point,281,337,28
point,953,179,22
point,430,655,31
point,269,920,7
point,358,498,25
point,269,706,20
point,747,259,0
point,855,472,26
point,818,25,33
point,63,64,47
point,112,778,32
point,292,484,11
point,901,502,26
point,306,734,3
point,384,631,16
point,754,878,23
point,806,308,0
point,516,384,30
point,580,0,38
point,230,342,28
point,262,141,18
point,424,777,27
point,707,242,0
point,723,197,0
point,898,853,35
point,456,641,31
point,188,649,46
point,208,908,7
point,56,480,45
point,575,930,15
point,39,293,1
point,682,935,10
point,486,836,27
point,712,805,36
point,530,163,34
point,229,105,21
point,495,835,27
point,282,671,16
point,299,419,11
point,727,826,23
point,256,775,20
point,217,709,20
point,259,548,46
point,454,987,41
point,868,78,33
point,466,620,31
point,6,325,24
point,821,607,2
point,440,48,49
point,379,687,16
point,569,502,44
point,123,733,43
point,910,260,22
point,250,579,46
point,727,379,39
point,236,970,7
point,630,291,42
point,163,868,7
point,353,909,41
point,709,919,10
point,709,619,29
point,663,753,36
point,668,823,36
point,783,68,6
point,836,278,0
point,215,916,7
point,92,997,37
point,119,186,13
point,588,66,38
point,183,429,11
point,778,55,6
point,30,272,1
point,461,600,31
point,702,821,36
point,524,672,8
point,653,710,29
point,525,73,38
point,732,405,39
point,599,484,44
point,867,361,9
point,919,861,35
point,797,413,39
point,636,313,42
point,920,110,33
point,274,859,3
point,862,15,33
point,488,610,31
point,549,733,27
point,770,326,39
point,893,550,26
point,623,332,42
point,502,160,34
point,219,295,28
point,447,614,31
point,132,960,37
point,129,824,32
point,524,390,30
point,166,579,46
point,463,590,31
point,17,910,37
point,841,907,23
point,474,558,31
point,459,555,31
point,838,831,23
point,319,378,14
point,681,119,6
point,327,967,41
point,331,323,14
point,646,217,17
point,119,143,13
point,94,826,32
point,309,153,18
point,919,809,35
point,994,844,35
point,698,470,4
point,51,544,48
point,576,154,17
point,991,130,22
point,774,835,23
point,802,109,6
point,387,219,18
point,371,876,41
point,390,982,41
point,490,814,27
point,187,501,11
point,95,139,47
point,878,968,12
point,626,363,42
point,659,967,10
point,964,687,40
point,251,804,20
point,953,994,12
point,369,348,14
point,485,788,27
point,557,669,8
point,59,710,43
point,599,716,8
point,295,301,28
point,482,599,31
point,652,362,42
point,166,319,5
point,685,91,6
point,236,678,20
point,594,26,38
point,201,597,46
point,979,881,35
point,368,747,3
point,291,811,3
point,94,886,37
point,484,323,30
point,108,215,1
point,69,582,48
point,633,595,8
point,355,224,18
point,257,277,28
point,741,439,39
point,863,745,19
point,665,806,36
point,567,317,42
point,278,361,14
point,289,79,21
point,291,446,11
point,154,629,46
point,301,350,14
point,564,257,34
point,204,345,5
point,954,823,35
point,932,613,40
point,993,258,22
point,49,433,24
point,610,620,8
point,509,912,15
point,706,254,0
point,836,522,2
point,638,332,42
point,311,618,16
point,399,178,18
point,460,409,30
point,191,671,46
point,654,973,10
point,829,703,19
point,839,876,23
point,996,87,33
point,686,9,6
point,652,167,17
point,847,356,39
point,974,639,40
point,31,458,45
point,602,79,38
point,943,223,22
point,865,668,19
point,307,952,41
point,592,89,38
point,411,923,41
point,834,36,33
point,720,589,2
point,998,153,22
point,678,9,6
point,985,884,35
point,832,896,23
point,0,836,32
point,897,129,33
point,437,516,25
point,729,794,23
point,432,942,41
point,467,690,31
point,706,303,42
point,233,721,20
point,658,294,42
point,455,125,49
point,96,222,1
point,272,540,11
point,662,57,6
point,251,454,11
point,687,689,29
point,140,333,5
point,907,547,26
point,224,159,13
point,454,208,34
point,19,975,37
point,754,397,39
point,977,228,22
point,622,781,36
point,662,923,10
point,458,363,30
point,269,419,11
point,660,337,42
point,825,564,2
point,152,538,45
point,158,317,5
point,488,569,31
point,572,993,15
point,167,215,13
point,74,446,45
point,869,108,33
point,12,752,43
point,283,205,18
point,249,509,11
point,58,208,1
point,595,332,42
point,288,898,7
point,568,918,15
point,485,766,27
point,920,760,35
point,592,510,44
point,344,737,3
point,347,826,3
point,354,27,49
point,168,246,13
point,464,64,49
point,628,705,8
point,980,413,26
point,857,778,19
point,900,167,22
point,218,612,46
point,355,286,14
point,675,974,10
point,742,382,39
point,693,453,4
point,636,230,17
point,925,184,22
point,3,650,48
point,555,712,8
point,352,327,14
point,621,246,17
point,23,790,32
point,236,548,46
point,537,851,15
point,771,702,19
point,475,546,31
point,921,219,22
point,648,511,4
point,240,457,11
point,912,822,35
point,374,304,14
point,675,137,17
point,750,51,6
point,651,287,42
point,702,101,6
point,768,603,2
point,30,533,48
point,372,665,16
point,287,818,3
point,265,115,21
point,749,799,23
point,822,589,2
point,702,789,36
point,378,28,49
point,6,303,24
point,490,610,31
point,289,613,16
point,347,842,3
point,170,910,7
point,47,585,48
point,482,585,31
point,4,756,43
point,424,585,31
point,783,193,0
point,587,1,38
point,707,975,10
point,42,910,37
point,289,367,14
point,3,794,32
point,707,273,0
point,387,42,49
point,15,372,24
point,425,991,41
point,393,529,25
point,589,411,42
point,711,760,29
point,20,162,1
point,131,617,46
point,187,870,7
point,453,841,27
point,64,139,47
point,759,361,39
point,61,246,1
point,27,873,32
point,357,348,14
point,617,348,42
point,648,369,42
point,842,505,2
point,343,203,18
point,613,577,8
point,738,509,4
point,420,314,14
point,220,19,21
point,442,274,34
point,970,142,22
point,448,566,31
point,700,846,36
point,368,400,14
point,495,744,27
point,894,618,40
point,300,657,16
point,977,110,33
point,991,911,12
point,100,713,43
point,111,679,43
point,975,468,26
point,14,838,32
point,688,156,17
point,280,328,28
point,268,84,21
point,946,836,35
point,570,286,42
point,75,619,48
point,450,557,31
point,96,868,32
point,513,526,44
point,502,405,30
point,401,360,14
point,276,881,7
point,105,896,37
point,22,640,48
point,891,250,22
point,757,749,19
point,243,856,7
point,486,162,34
point,172,105,13
point,982,728,35
point,654,787,36
point,244,72,21
point,753,829,23
point,617,356,42
point,14,149,1
point,385,650,16
point,957,11,33
point,715,397,39
point,969,714,40
point,689,757,29
point,437,414,30
point,312,151,18
point,494,87,38
point,126,286,5
point,93,192,1
point,454,620,31
point,302,704,16
point,295,867,3
point,388,269,14
point,883,92,33
point,741,157,6
point,798,778,19
point,319,513,25
point,243,768,20
point,492,903,15
point,212,297,28
point,694,101,6
point,182,43,21
point,694,675,29
point,659,942,10
point,674,138,17
point,115,350,5
point,101,419,45
point,479,644,31
point,679,379,42
point,629,53,38
point,939,391,9
point,204,977,7
centroid,783.673,235.051,0
centroid,48.5371,226.771,1
centroid,802.11,556.529,2
centroid,329.088,808.629,3
centroid,680.678,495.383,4
centroid,142.465,341.879,5
centroid,735.248,72.1702,6
centroid,225.762,925.068,7
centroid,587.135,640.87,8
centroid,927.464,338.681,9
centroid,699.362,934.563,10
centroid,240.135,460.535,11
centroid,905.851,951.934,12
centroid,162.568,180.648,13
centroid,353.125,335.636,14
centroid,539.547,923.763,15
centroid,344.386,662.576,16
centroid,645.528,182.774,17
centroid,334.41,178.101,18
centroid,816.698,721.355,19
centroid,211.216,752.085,20
centroid,234.879,59.6372,21
centroid,934.19,193.41,22
centroid,791.654,853.303,23
centroid,39.259,376.388,24
centroid,363.622,500.964,25
centroid,927.426,486.029,26
centroid,470.055,770.726,27
centroid,242.69,283.614,28
centroid,705.487,685.529,29
centroid,473.468,370.453,30
centroid,470.065,618.468,31
centroid,73.8121,826.358,32
centroid,899.362,61.1708,33
centroid,485.946,216.095,34
centroid,941.098,806.629,35
centroid,631.976,806.804,36
centroid,72.8382,942.434,37
centroid,553.745,64.66,38
centroid,776.835,387.063,39
centroid,930.233,635.953,40
centroid,386.687,931.7,41
centroid,617.564,331.441,42
centroid,78.8652,701.32,43
centroid,539.751,489.48,44
centroid,103.247,480.141,45
centroid,203.453,603.827,46
centroid,71.0754,67.3065,47
centroid,57.7771,588.204,48
centroid,405.753,62.9789,49
